PROV_ID,DIST_ID,CORR_ID,LUPO_ID,BARR_ID,CODIGO,BARR_NOMB,BARR_CLASE,DESCRIP_ON
04,06,01,001,070,040601001070,URBANIZACIÓN SAN VICENTE,2,BARRIO COMPLETO
04,06,01,001,071,040601001071,URBANIZACIÓN SOSSA Y BARBERO,2,BARRIO COMPLETO
04,06,01,001,074,040601001074,VILLA DE LAS BRISAS,2,BARRIO COMPLETO
04,06,01,001,075,040601001075,VILLA DORA,2,BARRIO COMPLETO
04,06,01,001,080,040601001080,VILLA OLGA,2,BARRIO COMPLETO
04,06,01,001,084,040601001084,BARRIADA FRANCISCO CLARK,2,BARRIO COMPLETO
04,06,01,001,085,040601001085,BARRIADA LA ESPERANZA,2,BARRIO COMPLETO
04,06,01,001,093,040601001093,BARRIADA VILLA DEL CARMEN,2,BARRIO COMPLETO
04,06,01,001,096,040601001096,LOS BOSQUES DE SAN FERNANDO,2,BARRIO COMPLETO
04,06,01,001,101,040601001101,URBANIZACIÓN LOS GUAYACANES,2,BARRIO COMPLETO
04,06,01,001,105,040601001105,URBANIZACIÓN SANTA MARÍA,2,BARRIO COMPLETO
04,06,01,001,107,040601001107,URBANIZACIÓN VILLA ISABEL,2,BARRIO COMPLETO
04,06,01,001,111,040601001111,BARRIO SUCRE,2,BARRIO COMPLETO
04,06,01,001,112,040601001112,NUEVO SAN VICENTE,2,BARRIO COMPLETO
04,06,01,001,113,040601001113,URBANIZACIÓN EL BOSQUE,2,BARRIO COMPLETO
04,06,01,001,115,040601001115,VILLA DEL SOL,2,BARRIO COMPLETO
04,06,01,001,121,040601001121,URBANIZACIÓN ANAYANSI,2,BARRIO COMPLETO
04,06,01,001,122,040601001122,VILLA NAZARETH,2,BARRIO COMPLETO
04,06,01,001,124,040601001124,VILLA VENICE,2,BARRIO COMPLETO
04,06,01,001,126,040601001126,RESIDENCIAL EL SOL,2,BARRIO COMPLETO
04,06,01,001,127,040601001127,URBANIZACIÓN LOS PAULINOS,2,BARRIO COMPLETO
04,06,01,001,129,040601001129,RESIDENCIAL EL BOSQUE,2,BARRIO COMPLETO
04,06,01,001,146,040601001146,LOS FAROLES,2,BARRIO COMPLETO
04,06,01,001,150,040601001150,RESIDENCIAL KASA MÍA,2,BARRIO COMPLETO
04,06,01,001,151,040601001151,RESIDENCIAL LOS PORTALES,2,BARRIO COMPLETO
04,06,01,001,156,040601001156,VILLAS DEL RÍO,2,BARRIO COMPLETO
04,06,01,001,158,040601001158,RESIDENCIAL SAN JOSÉ,2,BARRIO COMPLETO
04,06,01,001,161,040601001161,ALTOS DEL TERRONAL,2,BARRIO COMPLETO
04,06,01,001,162,040601001162,JARDINES DE LAS PERLAS,2,BARRIO COMPLETO
04,06,04,004,001,040604004001,CHIRIQUÍ,2,BARRIO COMPLETO
04,06,04,004,002,040604004002,BELLA VISTA,2,BARRIO COMPLETO
04,06,04,004,003,040604004003,BETANIA,2,BARRIO COMPLETO
04,06,04,004,004,040604004004,LA AMISTAD,2,BARRIO COMPLETO
04,06,04,004,005,040604004005,LA PLAZA,2,BARRIO COMPLETO
04,06,04,004,006,040604004006,URBANIZACIÓN VALLE DEL SOL,2,BARRIO COMPLETO
04,06,06,004,001,040606004001,QUITEÑO,2,BARRIO COMPLETO
04,06,06,004,002,040606004002,RESIDENCIAL COLINAS DE QUITEÑO,2,BARRIO COMPLETO
04,06,06,004,003,040606004003,RESIDENCIAL VALLE VERDE,2,BARRIO COMPLETO
04,06,06,004,004,040606004004,VILLA VIDELI,2,BARRIO COMPLETO
04,06,06,009,001,040606009001,BARRIADA 19 DE ABRIL O VILLA DEL INDIO,2,BARRIO COMPLETO
04,06,06,009,002,040606009002,ESCOBAL,2,BARRIO COMPLETO
04,06,06,009,003,040606009003,LAS LOMAS O LLANO DEL MEDIO,2,BARRIO COMPLETO
04,06,06,009,004,040606009004,LOS MANGOS,2,BARRIO COMPLETO
04,06,06,009,005,040606009005,SAN JOSÉ,2,BARRIO COMPLETO
04,06,06,009,006,040606009006,LLANO GRANDE ABAJO,2,BARRIO COMPLETO
04,06,06,009,007,040606009007,URBANIZACIÓN SAN ANTONIO,2,BARRIO COMPLETO
04,06,06,009,008,040606009008,LLANO GRANDE ARRIBA,2,BARRIO COMPLETO
04,06,06,009,009,040606009009,BARRIADA GUAYMÍ,2,BARRIO COMPLETO
04,06,06,009,010,040606009010,BARRIADA SAN VALENTÍN,2,BARRIO COMPLETO
04,06,06,009,011,040606009011,RESIDENCIAL CASA HACIENDA,2,BARRIO COMPLETO
04,06,06,009,012,040606009012,URBANIZACIÓN LA FLORESTA,2,BARRIO COMPLETO
04,06,06,009,013,040606009013,LAS MARÍAS,2,BARRIO COMPLETO
04,06,06,009,014,040606009014,RESIDENCIAL SUEÑO DORADO,2,BARRIO COMPLETO
04,06,06,009,015,040606009015,VILLA AMPARO,2,BARRIO COMPLETO
04,06,06,009,016,040606009016,RESIDENCIAL LOS LLANOS,2,BARRIO COMPLETO
04,06,06,009,017,040606009017,NUEVO SAN JOSÉ,2,BARRIO COMPLETO
04,06,06,009,018,040606009018,RESIDENCIAL HERMOSILLO,2,BARRIO COMPLETO
04,06,06,009,019,040606009019,SAN ANTONIO HILLS,2,BARRIO COMPLETO
04,06,06,009,020,040606009020,MATA DE LIMÓN,2,BARRIO COMPLETO
04,06,06,009,021,040606009021,RESIDENCIAL ALTOS DE LAS LOMAS,2,BARRIO COMPLETO
04,06,06,009,022,040606009022,RESIDENCIAL LOS SENDEROS,2,BARRIO COMPLETO
04,06,06,009,023,040606009023,RESIDENCIAL MÁLAGA,2,BARRIO COMPLETO
04,06,06,009,024,040606009024,RESIDENCIAL PRADO VERDE,2,BARRIO COMPLETO
04,06,06,009,025,040606009025,RESIDENCIAL VISTA BELLA II,2,BARRIO COMPLETO
04,06,06,009,026,040606009026,URBANIZACIÓN SAN MIGUEL,2,BARRIO COMPLETO
04,06,06,009,027,040606009027,RESIDENCIAL SEVILLA,2,BARRIO COMPLETO
04,06,06,009,028,040606009028,RESIDENCIAL ALTA VISTA,2,BARRIO COMPLETO
04,06,06,017,001,040606017001,MATA DE NANCE,2,BARRIO COMPLETO
04,06,06,017,002,040606017002,SANTA ROSA DE LIMA,2,BARRIO COMPLETO
04,06,06,017,003,040606017003,MIRABELLA PARK,2,BARRIO COMPLETO
04,06,06,017,004,040606017004,RESIDENCIAL ALTOS DE SAN ANTONIO,2,BARRIO COMPLETO
04,06,06,017,005,040606017005,RESIDENCIAL VALLE DEL NANCE,2,BARRIO COMPLETO
04,06,06,017,006,040606017006,RESIDENCIAL VILLA NUEVA,2,BARRIO COMPLETO
04,06,06,017,007,040606017007,RESIDENCIAL VILLA SERENA,2,BARRIO COMPLETO
04,06,06,017,008,040606017008,RESIDENCIAL VISTA BELLA,2,BARRIO COMPLETO
04,06,06,017,009,040606017009,RESIDENCIAL QUINTAS DE SAN ANTONIO,2,BARRIO COMPLETO
04,06,07,017,001,040607017001,PEDREGAL,2,BARRIO COMPLETO
04,06,07,017,002,040607017002,BARRIADA 16 DE DICIEMBRE,2,BARRIO COMPLETO
04,06,07,017,003,040607017003,BARRIADA VISTA HERMOSA,2,BARRIO COMPLETO
04,06,07,017,004,040607017004,BARRIADA LAS SABANAS,2,BARRIO COMPLETO
04,06,07,017,005,040607017005,BARRIADA SAN JOSÉ,3,BARRIO PARTE
04,06,07,017,006,040607017006,LA ORQUÍDEA,2,BARRIO COMPLETO
04,06,07,017,007,040607017007,VILLA LA PAZ,2,BARRIO COMPLETO
04,06,07,017,008,040607017008,VILLA NEREIDA,2,BARRIO COMPLETO
04,06,07,017,009,040607017009,BARRIADA COSTA DEL SOL,2,BARRIO COMPLETO
04,06,07,017,010,040607017010,BARRIADA 9 DE ABRIL,2,BARRIO COMPLETO
04,06,07,017,011,040607017011,BARRIADA 16 DE MARZO,2,BARRIO COMPLETO
04,06,07,017,015,040607017015,BARRIADA EL ISLOTE,2,BARRIO COMPLETO
04,06,07,017,016,040607017016,LOMA LINDA,2,BARRIO COMPLETO
04,06,07,017,017,040607017017,URBANIZACIÓN DON BOSCO,2,BARRIO COMPLETO
04,06,07,017,018,040607017018,PROYECTO BARRÍA,2,BARRIO COMPLETO
04,06,07,017,019,040607017019,VILLA GALO,2,BARRIO COMPLETO
04,06,07,017,020,040607017020,VILLA GALO NO.3,2,BARRIO COMPLETO
04,06,07,017,021,040607017021,BARRIADA VILLA ESCONDIDA,2,BARRIO COMPLETO
04,06,07,017,022,040607017022,BARRIADA BELLAS COLINAS,2,BARRIO COMPLETO
04,06,07,017,023,040607017023,BRISAS DEL MAR NO.1,2,BARRIO COMPLETO
04,06,07,017,024,040607017024,VILLA UNIÓN,2,BARRIO COMPLETO
04,06,07,017,025,040607017025,EL PAÍS DE LAS MUJERES O VISTA HERMOSA,2,BARRIO COMPLETO
04,06,07,017,026,040607017026,BRISAS DEL MAR NO.2,2,BARRIO COMPLETO
04,06,07,017,027,040607017027,BARRIO ACAPULCO,2,BARRIO COMPLETO
04,06,07,017,028,040607017028,BARRIO EL PESCADOR,2,BARRIO COMPLETO
04,06,07,017,029,040607017029,BARRIO VILLARREAL,2,BARRIO COMPLETO
04,06,07,017,030,040607017030,BARRIADA VISTA LINDA,2,BARRIO COMPLETO
04,06,07,017,031,040607017031,BARRIADA 4 DE ENERO,2,BARRIO COMPLETO
04,06,07,017,032,040607017032,PARCELACIÓN DON BOSCO,2,BARRIO COMPLETO
04,06,07,017,033,040607017033,PUERTO EL MUERTITO,2,BARRIO COMPLETO
04,06,07,017,034,040607017034,PUERTO LA ESTRELLA,2,BARRIO COMPLETO
04,06,07,017,035,040607017035,VILLA GARIBALDI NO.1,2,BARRIO COMPLETO
04,06,07,017,036,040607017036,VILLA GARIBALDI NO.2,2,BARRIO COMPLETO
04,06,08,004,001,040608004001,COLINAS DE SAN CARLOS,2,BARRIO COMPLETO
04,06,08,004,002,040608004002,COLINAS DE SANTA CRUZ,2,BARRIO COMPLETO
04,06,08,004,003,040608004003,LAS LOMAS DE SAN CARLOS,2,BARRIO COMPLETO
04,06,08,004,004,040608004004,NUEVO SAN CARLITOS,2,BARRIO COMPLETO
04,06,08,004,005,040608004005,RESIDENCIAL EL VALLE,2,BARRIO COMPLETO
04,06,08,004,006,040608004006,RESIDENCIAL VILLA GUADALUPANA,2,BARRIO COMPLETO
04,06,08,004,007,040608004007,URBANIZACIÓN DOÑA JOSEFA,2,BARRIO COMPLETO
04,06,08,004,008,040608004008,URBANIZACIÓN VILLA PAOLA,2,BARRIO COMPLETO
04,06,08,004,009,040608004009,VILLA LAURA,2,BARRIO COMPLETO
04,06,08,004,010,040608004010,VILLA SANTA RITA,2,BARRIO COMPLETO
04,06,08,004,011,040608004011,VILLAS DE SAN CARLITOS,2,BARRIO COMPLETO
04,06,08,004,012,040608004012,PEJE PERRO,2,BARRIO COMPLETO
04,06,08,004,013,040608004013,BARRIADA LA ESPERANZA,2,BARRIO COMPLETO
04,06,08,004,014,040608004014,RESIDENCIAL GOLDEN HILLS,2,BARRIO COMPLETO
04,06,08,004,015,040608004015,HACIENDA EL LAGO,2,BARRIO COMPLETO
04,06,08,004,016,040608004016,MADRE TIERRA,2,BARRIO COMPLETO
04,06,09,001,001,040609001001,BÁGALA,3,BARRIO PARTE
04,06,09,001,002,040609001002,RESIDENCIAL LOS ÁNGELES,2,BARRIO COMPLETO
04,06,09,001,003,040609001003,URBANIZACIÓN SANTA MARÍA,3,BARRIO PARTE
04,06,10,004,001,040610004001,AGUACATAL,2,BARRIO COMPLETO
04,06,10,004,002,040610004002,HACIENDA EL TECAL,2,BARRIO COMPLETO
04,06,10,004,003,040610004003,HACIENDA REAL,2,BARRIO COMPLETO
04,06,10,004,004,040610004004,HIBISCUS VILLA,2,BARRIO COMPLETO
04,06,10,004,005,040610004005,MONTILLA,2,BARRIO COMPLETO
04,06,10,004,006,040610004006,RESIDENCIAL AQUALINA,2,BARRIO COMPLETO
04,06,10,004,007,040610004007,RESIDENCIAL LOMAS DE AGUACATAL,3,BARRIO PARTE
04,06,10,004,008,040610004008,RESIDENCIAL LOS TULIPANES,2,BARRIO COMPLETO
04,06,10,004,009,040610004009,RESIDENCIAL MONTILLA,2,BARRIO COMPLETO
04,06,10,004,010,040610004010,RESIDENCIAL PIAMONTE,2,BARRIO COMPLETO
04,06,10,004,011,040610004011,RESIDENCIAL VERANDA,2,BARRIO COMPLETO
04,06,10,004,012,040610004012,RESIDENCIAL VILLA ANA,2,BARRIO COMPLETO
04,06,10,004,013,040610004013,VILLA PATRICIA,2,BARRIO COMPLETO
04,06,10,006,001,040610006001,SAN PABLO VIEJO ABAJO,2,BARRIO COMPLETO
04,06,10,006,002,040610006002,COQUITO,2,BARRIO COMPLETO
04,06,10,006,003,040610006003,RESIDENCIAL COLINAS DE SANTA ISABEL,2,BARRIO COMPLETO
04,06,10,006,004,040610006004,LAS ACACIAS O EL ROBLE,2,BARRIO COMPLETO
04,06,10,006,005,040610006005,VILLA MARÍA,2,BARRIO COMPLETO
04,06,10,006,006,040610006006,RESIDENCIAL LA ARBOLEDA,2,BARRIO COMPLETO
04,06,10,006,007,040610006007,NUEVO COQUITO,2,BARRIO COMPLETO
04,06,10,006,008,040610006008,RESIDENCIAL PORTO DI ORO,2,BARRIO COMPLETO
04,06,10,006,009,040610006009,LA FONTANA,2,BARRIO COMPLETO
04,06,10,006,010,040610006010,BARRIADA EL HIGO,2,BARRIO COMPLETO
04,06,10,006,011,040610006011,EL ROBLEDAL,2,BARRIO COMPLETO
04,06,10,006,012,040610006012,RESIDENCIAL QUINTAS DE VALERIA,2,BARRIO COMPLETO
04,06,10,006,013,040610006013,URBANIZACIÓN BELLA VISTA,2,BARRIO COMPLETO
04,06,10,006,014,040610006014,BARRIADA SANTO DOMINGO DE GUZMÁN,2,BARRIO COMPLETO
04,06,10,006,015,040610006015,URBANIZACIÓN SANTA MÓNICA,2,BARRIO COMPLETO
04,06,10,006,016,040610006016,RESIDENCIAL VISTA VERDE,2,BARRIO COMPLETO
04,06,10,006,017,040610006017,SANTA TERESA,2,BARRIO COMPLETO
04,06,10,006,018,040610006018,RESIDENCIAL COQUITO HILLS,2,BARRIO COMPLETO
04,06,10,006,019,040610006019,RESIDENCIAL VALLE BONITO,2,BARRIO COMPLETO
04,06,10,006,020,040610006020,TERRAZAS DE SAN PABLO,2,BARRIO COMPLETO
04,06,10,006,021,040610006021,URBANIZACIÓN VILLA GUADALUPE,2,BARRIO COMPLETO
04,06,10,006,022,040610006022,VILLAS DE SAN PABLO VIEJO,2,BARRIO COMPLETO
04,06,10,006,023,040610006023,TERRAZAS DE SAN PABLO II,2,BARRIO COMPLETO
04,06,10,006,024,040610006024,URBANIZACIÓN SANTA MÓNICA II,2,BARRIO COMPLETO
04,06,10,006,025,040610006025,RESIDENCIAL LAS CUMBRES,2,BARRIO COMPLETO
04,06,10,006,026,040610006026,RESIDENCIAL LOS TECALES,2,BARRIO COMPLETO
04,06,10,006,027,040610006027,RESIDENCIAL LLANO DORADO,2,BARRIO COMPLETO
04,06,10,006,028,040610006028,URBANIZACIÓN PARQUES DE SAN PABLO,2,BARRIO COMPLETO
04,06,10,006,029,040610006029,URBANIZACIÓN SAN PABLO COUNTRY,2,BARRIO COMPLETO
04,06,10,006,030,040610006030,RESIDENCIAL LAS HELAS,2,BARRIO COMPLETO
04,06,10,006,031,040610006031,COQUITO ABAJO,2,BARRIO COMPLETO
04,06,10,006,032,040610006032,RESIDENCIAL COQUITO HEIGHTS,2,BARRIO COMPLETO
04,06,10,007,001,040610007001,P.H. VILLA DE LAS ROSAS,2,BARRIO COMPLETO
04,06,10,007,002,040610007002,RESIDENCIAL BUENOS AIRES,2,BARRIO COMPLETO
04,06,10,007,003,040610007003,RESIDENCIAL COLINAS DE SAN JUAN,2,BARRIO COMPLETO
04,06,10,007,004,040610007004,RESIDENCIAL EL DORADO,2,BARRIO COMPLETO
04,06,10,007,005,040610007005,RESIDENCIAL VALLE DE SAN PABLO,2,BARRIO COMPLETO
04,06,10,007,006,040610007006,SAN JUAN DEL TEJAL,2,BARRIO COMPLETO
04,06,10,007,007,040610007007,SAN PABLO VIEJO ARRIBA,2,BARRIO COMPLETO
04,06,11,001,001,040611001001,ALTOS DE MORAZÁN NO.3,2,BARRIO COMPLETO
04,06,11,001,002,040611001002,ALTOS DEL RÍO,2,BARRIO COMPLETO
04,06,11,001,003,040611001003,BAJO LA UNIÓN O LAS FLORES,2,BARRIO COMPLETO
04,06,11,001,004,040611001004,BAJOS DEL RÍO,2,BARRIO COMPLETO
04,06,11,001,005,040611001005,BARRIADA 15 DE MARZO,2,BARRIO COMPLETO
04,06,11,001,006,040611001006,BARRIADA ALBA,2,BARRIO COMPLETO
04,06,11,001,007,040611001007,BARRIADA ALTAMIRA,2,BARRIO COMPLETO
04,06,11,001,008,040611001008,BARRIADA ALTO DE LAS MORAS,2,BARRIO COMPLETO
04,06,11,001,009,040611001009,BARRIADA DON BOSCO O REVOLUCIÓN,2,BARRIO COMPLETO
04,06,11,001,010,040611001010,BARRIADA ELISA CHIARI,2,BARRIO COMPLETO
04,06,11,001,011,040611001011,BARRIADA LA FLORIDA,2,BARRIO COMPLETO
04,06,11,001,012,040611001012,BARRIADA LAS MORAS,2,BARRIO COMPLETO
04,06,11,001,013,040611001013,BARRIADA LOMA LINDA,2,BARRIO COMPLETO
04,06,11,001,014,040611001014,BARRIADA LOS ANDES NO.2,2,BARRIO COMPLETO
04,06,11,001,015,040611001015,BARRIADA LOS LIRIOS,2,BARRIO COMPLETO
04,06,11,001,016,040611001016,BARRIADA LOURDES,2,BARRIO COMPLETO
04,06,11,001,017,040611001017,BARRIADA MONTE FRESCO,2,BARRIO COMPLETO
04,06,11,001,018,040611001018,BARRIADA PARAÍSO,2,BARRIO COMPLETO
04,06,11,001,019,040611001019,"BARRIADA PARAÍSO ""SECTOR 6""",2,BARRIO COMPLETO
04,06,11,001,020,040611001020,BARRIADA TARILÚ,2,BARRIO COMPLETO
04,06,11,001,021,040611001021,BARRIADA VISTA LINDA,2,BARRIO COMPLETO
04,06,11,001,022,040611001022,BARRIO BOLÍVAR,4,CABECERA PARTE (Mixto)
04,06,11,001,023,040611001023,BRISAS DEL RÍO,2,BARRIO COMPLETO
04,06,11,001,024,040611001024,CUESTA DEL SOL NO.1,2,BARRIO COMPLETO
04,06,11,001,025,040611001025,EL PINAR,2,BARRIO COMPLETO
04,06,11,001,026,040611001026,EL VEDADO O NUEVO VEDADO,3,BARRIO PARTE
04,06,11,001,027,040611001027,I.V.U. CEMENTERIO,2,BARRIO COMPLETO
04,06,11,001,028,040611001028,I.V.U. PUEBLO NUEVO,2,BARRIO COMPLETO
04,06,11,001,029,040611001029,LA ALAMEDA,2,BARRIO COMPLETO
04,06,11,001,030,040611001030,LA JUVENTUD,2,BARRIO COMPLETO
04,06,11,001,031,040611001031,LA LEALTAD,2,BARRIO COMPLETO
04,06,11,001,032,040611001032,LA PROSPERIDAD,2,BARRIO COMPLETO
04,06,11,001,033,040611001033,LOMA COLORADA,2,BARRIO COMPLETO
04,06,11,001,034,040611001034,LOS ALMENDROS,2,BARRIO COMPLETO
04,06,11,001,035,040611001035,LOS ANDES,2,BARRIO COMPLETO
04,06,11,001,036,040611001036,PUEBLO NUEVO,2,BARRIO COMPLETO
04,06,11,001,037,040611001037,RESIDENCIAL EL PALITO,2,BARRIO COMPLETO
04,06,11,001,038,040611001038,SANTA LUCÍA,2,BARRIO COMPLETO
04,06,11,001,039,040611001039,URBANIZACIÓN AEROPUERTO,2,BARRIO COMPLETO
04,06,11,001,040,040611001040,URBANIZACIÓN ALTOS DE MORAZÁN,3,BARRIO PARTE
04,06,11,001,041,040611001041,URBANIZACIÓN LA ALONDRA,2,BARRIO COMPLETO
04,06,11,001,042,040611001042,URBANIZACIÓN LA AURORA,2,BARRIO COMPLETO
04,06,11,001,043,040611001043,URBANIZACIÓN LOS PINOS,2,BARRIO COMPLETO
04,06,11,001,044,040611001044,URBANIZACIÓN NAZARETH,2,BARRIO COMPLETO
04,06,11,001,045,040611001045,URBANIZACIÓN VILLA GRISELDA,2,BARRIO COMPLETO
04,06,11,001,046,040611001046,VALLE DE LA LUNA,2,BARRIO COMPLETO
04,06,11,001,047,040611001047,VILLA BELÉN,2,BARRIO COMPLETO
04,06,11,001,048,040611001048,VILLA ESPERANZA,2,BARRIO COMPLETO
04,06,11,001,049,040611001049,VILLA GALO NO.1,2,BARRIO COMPLETO
04,06,11,001,050,040611001050,VILLA GALO NO.2,2,BARRIO COMPLETO
04,06,11,001,051,040611001051,VILLA PAREDES,2,BARRIO COMPLETO
04,06,11,001,052,040611001052,BARRIADA SAN JOSÉ,3,BARRIO PARTE
04,06,11,001,053,040611001053,BARRIADA VALLE DE LAS MORAS,2,BARRIO COMPLETO
04,06,11,001,054,040611001054,CUESTA DEL SOL NO.2,2,BARRIO COMPLETO
04,06,11,001,055,040611001055,LOMA ESMERALDA,2,BARRIO COMPLETO
04,06,11,001,056,040611001056,RESIDENCIAL LOMA ESMERALDA,2,BARRIO COMPLETO
04,06,11,001,057,040611001057,RESIDENCIAL VILLA REAL,2,BARRIO COMPLETO
04,06,11,001,058,040611001058,URBANIZACIÓN JARDINES DE VILLA REAL,2,BARRIO COMPLETO
04,06,11,001,059,040611001059,URBANIZACIÓN LOMA LINDA,2,BARRIO COMPLETO
04,06,11,001,060,040611001060,VILLA MAGDA,2,BARRIO COMPLETO
04,06,11,001,061,040611001061,RESIDENCIAL HACIENDA MARÍA,2,BARRIO COMPLETO
04,06,11,001,062,040611001062,RESIDENCIAL ALEXANDRA,2,BARRIO COMPLETO
04,06,11,001,063,040611001063,RESIDENCIAL NOVA SUR,2,BARRIO COMPLETO
04,06,11,001,064,040611001064,RESIDENCIAL VILLA GABRIELA,2,BARRIO COMPLETO
04,06,11,001,065,040611001065,LA TIERRA PROMETIDA,2,BARRIO COMPLETO
04,06,11,001,066,040611001066,VILLA GRISELDA,2,BARRIO COMPLETO
04,06,12,001,001,040612001001,ALTO VERDE,2,BARRIO COMPLETO
04,06,12,001,002,040612001002,BARRIADA ALTOS DE SAN CRISTÓBAL,2,BARRIO COMPLETO
04,06,12,001,003,040612001003,BARRIADA EL RETORNO,2,BARRIO COMPLETO
04,06,12,001,004,040612001004,BARRIADA JERUSALÉN,2,BARRIO COMPLETO
04,06,12,001,005,040612001005,BARRIADA LA LIBERTAD,2,BARRIO COMPLETO
04,06,12,001,006,040612001006,BARRIADA LASSONDE,2,BARRIO COMPLETO
04,06,12,001,007,040612001007,BARRIADA LEVIS,2,BARRIO COMPLETO
04,06,12,001,008,040612001008,BARRIADA NUEVO AMANECER,2,BARRIO COMPLETO
04,06,12,001,009,040612001009,BARRIADA REPARTO UNIVERSAL,2,BARRIO COMPLETO
04,06,12,001,010,040612001010,BARRIADA VICTORIANO LORENZO,2,BARRIO COMPLETO
04,06,12,001,011,040612001011,BARRIADA VILLA ROCA,2,BARRIO COMPLETO
04,06,12,001,012,040612001012,BARRIO UNIVERSITARIO,2,BARRIO COMPLETO
04,06,12,001,013,040612001013,CIUDAD ACUARIO,2,BARRIO COMPLETO
04,06,12,001,014,040612001014,DIVINO NIÑO,2,BARRIO COMPLETO
04,06,12,001,015,040612001015,EL CARMEN,3,BARRIO PARTE
04,06,12,001,016,040612001016,EL RETIRO,2,BARRIO COMPLETO
04,06,12,001,017,040612001017,EL SANTO,2,BARRIO COMPLETO
04,06,12,001,018,040612001018,EL VEDADO O NUEVO VEDADO,3,BARRIO PARTE
04,06,12,001,019,040612001019,ENRIQUE MALEK,2,BARRIO COMPLETO
04,06,12,001,020,040612001020,GRAN DAVID,2,BARRIO COMPLETO
04,06,12,001,021,040612001021,I.V.U. PRIMAVERA,2,BARRIO COMPLETO
04,06,12,001,022,040612001022,JARDINES DE SAN CRISTÓBAL,2,BARRIO COMPLETO
04,06,12,001,023,040612001023,LAS MARGARITAS,2,BARRIO COMPLETO
04,06,12,001,024,040612001024,LAS VILLAS DE PRAGA,2,BARRIO COMPLETO
04,06,12,001,025,040612001025,LOS ABANICOS,2,BARRIO COMPLETO
04,06,12,001,026,040612001026,LOS ÁNGELES,2,BARRIO COMPLETO
04,06,12,001,027,040612001027,MIRADOR,2,BARRIO COMPLETO
04,06,12,001,028,040612001028,NUEVA ESPERANZA,2,BARRIO COMPLETO
04,06,12,001,029,040612001029,PALO VERDE,2,BARRIO COMPLETO
04,06,12,001,030,040612001030,READ GREAY,2,BARRIO COMPLETO
04,06,12,001,031,040612001031,RESIDENCIAL EL DORADO,2,BARRIO COMPLETO
04,06,12,001,032,040612001032,SAN CRISTÓBAL,1,CABECERA
04,06,12,001,033,040612001033,SAN MATEO,3,BARRIO PARTE
04,06,12,001,034,040612001034,URBANIZACIÓN ALTOS DEL LAGO,2,BARRIO COMPLETO
04,06,12,001,035,040612001035,URBANIZACIÓN EL CABRERO O VILLA UNIVERSITARIA,2,BARRIO COMPLETO
04,06,12,001,036,040612001036,URBANIZACIÓN GUILLERMO DERUX,2,BARRIO COMPLETO
04,06,12,001,037,040612001037,URBANIZACIÓN LA FERIA,2,BARRIO COMPLETO
04,06,12,001,038,040612001038,URBANIZACIÓN LA FERIA NO.2,2,BARRIO COMPLETO
04,06,12,001,039,040612001039,URBANIZACIÓN LA FERIA NO.3,2,BARRIO COMPLETO
04,06,12,001,040,040612001040,URBANIZACIÓN LA PRADERA,2,BARRIO COMPLETO
04,06,12,001,041,040612001041,URBANIZACIÓN LA RIVIERA,2,BARRIO COMPLETO
04,06,12,001,042,040612001042,URBANIZACIÓN LA VEREDA,2,BARRIO COMPLETO
04,06,12,001,043,040612001043,URBANIZACIÓN LEFEVRE,2,BARRIO COMPLETO
04,06,12,001,044,040612001044,URBANIZACIÓN PORTAL DE LAS MARGARITAS,2,BARRIO COMPLETO
04,06,12,001,045,040612001045,URBANIZACIÓN SANTA ROSA,2,BARRIO COMPLETO
04,06,12,001,046,040612001046,URBANIZACIÓN VILLA MERCEDES,2,BARRIO COMPLETO
04,06,12,001,047,040612001047,VILLA AURA,2,BARRIO COMPLETO
04,06,12,001,048,040612001048,VILLA CLARA,2,BARRIO COMPLETO
04,06,12,001,049,040612001049,VILLA ISABELA,2,BARRIO COMPLETO
04,06,12,001,050,040612001050,VILLA LORENA,2,BARRIO COMPLETO
04,06,12,001,051,040612001051,VILLA SAN CRISTÓBAL,2,BARRIO COMPLETO
04,06,12,001,052,040612001052,VILLA ZIA ELENA,2,BARRIO COMPLETO
04,06,12,001,053,040612001053,BARRIADA WALKIRIA,2,BARRIO COMPLETO
04,06,12,001,054,040612001054,BRISAS DE SAN CRISTÓBAL,2,BARRIO COMPLETO
04,06,12,001,055,040612001055,LOS ABANICOS NO.3,2,BARRIO COMPLETO
04,06,12,001,056,040612001056,MIRADOR NO.2,2,BARRIO COMPLETO
04,06,12,001,057,040612001057,QUINTAS DE LA RIVIERA,2,BARRIO COMPLETO
04,06,12,001,058,040612001058,RESIDENCIAL CIUDAD MALEK,2,BARRIO COMPLETO
04,06,12,001,059,040612001059,URBANIZACIÓN CIUDAD ORIÓN,2,BARRIO COMPLETO
04,06,12,001,060,040612001060,VILLA ISABELA II,2,BARRIO COMPLETO
04,07,01,004,001,040701004001,DOLEGA,2,BARRIO COMPLETO
04,07,01,004,002,040701004002,ALTOS DE SAN FRANCISCO,2,BARRIO COMPLETO
04,07,01,004,003,040701004003,BAJO LA TUMBA,2,BARRIO COMPLETO
04,07,01,004,004,040701004004,BARRIADA DON CARLOS,2,BARRIO COMPLETO
04,07,01,004,005,040701004005,BARRIADA LINA,2,BARRIO COMPLETO
04,07,01,004,006,040701004006,EL CAÑO,2,BARRIO COMPLETO
